,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Item_Type_Category,Outlet_Age
4292,17.25,Low Fat,0.037155206,Soft Drinks,166.4526,High,Tier 3,Supermarket Type1,8.238380945490935,DR,26
4293,9.1,Low Fat,0.080417724,Household,48.8718,Medium,Tier 1,Supermarket Type1,6.055486215950414,NC,14
4294,19.2,Low Fat,0.041227831,Household,129.831,Small,Tier 1,Supermarket Type1,7.574797162082152,NC,16
4295,12.91,Regular,0.102226474,Canned,91.312,Medium,Tier 3,Supermarket Type3,8.031709075353696,FD,28
4296,12.91,Regular,0.178210285,Meat,95.7752,Medium,Tier 3,Supermarket Type3,8.276873775841114,FD,28
4297,14.5,Regular,0.06904249,Canned,41.4454,Medium,Tier 3,Grocery Store,3.7599295414139537,FD,15
4298,12.89,Regular,0.052791124,Baking Goods,98.5384,Medium,Tier 1,Grocery Store,6.383895748358727,FD,28
4299,17.75,Regular,0.067607749,Baking Goods,188.024,Medium,Tier 1,Supermarket Type1,7.936431394251051,FD,14
4300,7.145,Low Fat,0.017887474,Frozen Foods,160.6578,Small,Tier 2,Supermarket Type1,7.476492652759115,FD,6
4301,8.985,Low Fat,0.184440421,Fruits and Vegetables,99.67,Small,Tier 2,Supermarket Type1,8.100680280452755,FD,6
4302,16.35,Low Fat,0.091074449,Household,196.811,Small,Tier 2,Supermarket Type1,8.113722193747602,NC,6
4303,5.655,Low Fat,0.053930934,Soft Drinks,147.5102,Small,Tier 1,Supermarket Type1,7.062604229247554,DR,16
4304,9.5,Low Fat,0.041951439,Soft Drinks,32.49,Medium,Tier 1,Supermarket Type1,6.764508270813796,DR,14
4305,5.78,Regular,0.074087369,Snack Foods,264.9568,High,Tier 3,Supermarket Type1,8.832890662081853,FD,26
4306,8.05,Regular,0.053930934,Fruits and Vegetables,257.5646,High,Tier 3,Supermarket Type1,8.547585044632699,FD,26
4307,6.75,Regular,0.108679906,Dairy,95.6752,Medium,Tier 3,Supermarket Type2,7.128798706579496,FD,4
4308,16.6,Low Fat,0.136500981,Hard Drinks,173.3422,Small,Tier 2,Supermarket Type1,8.32835753587543,DR,6
4309,6.095,Low Fat,0.081361288,Others,141.9154,Small,Tier 2,Supermarket Type1,7.899336249571687,NC,11
4310,15.1,Low Fat,0.053930934,Snack Foods,197.211,Medium,Tier 3,Grocery Store,5.28528784986426,FD,15
4311,19.35,Regular,0.018591464,Snack Foods,112.9544,Medium,Tier 1,Supermarket Type1,7.202849414103315,FD,14
4312,11.3,Low Fat,0.066952965,Household,192.0478,Medium,Tier 3,Supermarket Type2,8.039468567858984,NC,4
4313,10.8,Low Fat,0.029107004,Snack Foods,240.5222,Small,Tier 2,Supermarket Type1,8.42121558493227,FD,6
4314,19.7,Regular,0.053930934,Baking Goods,194.411,Medium,Tier 1,Supermarket Type1,8.538501743062467,FD,14
4315,12.89,Low Fat,0.065872936,Fruits and Vegetables,113.1886,Medium,Tier 1,Grocery Store,4.720181383648456,FD,28
4316,10.5,Regular,0.117149075,Baking Goods,164.121,Medium,Tier 3,Supermarket Type2,7.49294468503679,FD,4
4317,7.655,Low Fat,0.031994534,Canned,114.3492,Medium,Tier 1,Supermarket Type1,7.525417416584517,FD,14
4318,8.235,Low Fat,0.08276363,Baking Goods,146.5076,Medium,Tier 3,Supermarket Type2,7.394421561943079,FD,4
4319,20.6,Low Fat,0.083004078,Baking Goods,119.4756,Small,Tier 1,Supermarket Type1,6.995381833378006,FD,16
4320,19.35,Regular,0.021490911,Fruits and Vegetables,122.1098,Medium,Tier 1,Supermarket Type1,7.970130601360399,FD,14
4321,9.5,Regular,0.058835928,Fruits and Vegetables,170.2448,Medium,Tier 3,Grocery Store,5.144261348906839,FD,15
4322,5.305,Regular,0.07871639,Meat,183.5608,Medium,Tier 3,Grocery Store,6.314059509660296,FD,15
4323,9.8,Low Fat,0.013869809,Soft Drinks,47.406,Small,Tier 2,Supermarket Type1,6.887272940734799,DR,11
4324,9.6,Regular,0.022274264,Breads,101.699,Small,Tier 2,Supermarket Type1,8.004289075748401,FD,9
4325,13.0,Low Fat,0.153618566,Canned,79.6986,Small,Tier 1,Supermarket Type1,7.3005223741470475,FD,16
4326,17.6,Low Fat,0.049267759,Snack Foods,113.0176,Medium,Tier 3,Supermarket Type2,7.959953578140418,FD,4
4327,14.3,Low Fat,0.12826315,Frozen Foods,83.4224,Small,Tier 2,Supermarket Type1,6.526171527656051,FD,6
4328,10.3,Regular,0.02494708,Baking Goods,172.3422,Small,Tier 2,Supermarket Type1,8.64674538250905,FD,11
4329,15.1,Regular,0.157154813,Fruits and Vegetables,62.2194,Medium,Tier 3,Grocery Store,5.229814732018166,FD,15
4330,6.03,Low Fat,0.022832115,Dairy,176.7028,Small,Tier 2,Supermarket Type1,7.256877452421518,DR,6
4331,7.68,Low Fat,0.070900282,Fruits and Vegetables,192.6162,Small,Tier 1,Supermarket Type1,8.627135757429452,FD,16
4332,20.0,Regular,0.028180789,Fruits and Vegetables,46.8744,Small,Tier 2,Supermarket Type1,6.809577792379763,FD,11
4333,15.85,Low Fat,0.136497913,Canned,96.3094,Small,Tier 1,Supermarket Type1,7.957626102295008,FD,16
4334,15.2,Low Fat,0.162462044,Health and Hygiene,117.6492,Medium,Tier 3,Grocery Store,5.8537748062395005,NC,15
4335,12.15,Low Fat,0.053930934,Breads,164.7184,Small,Tier 1,Supermarket Type1,8.28496893501474,FD,16
4336,19.35,Low Fat,0.118080437,Snack Foods,222.6088,Small,Tier 2,Supermarket Type1,8.706347617565147,FD,9
4337,12.91,Regular,0.017466284,Meat,45.4718,Medium,Tier 3,Supermarket Type3,7.188873657446902,FD,28
4338,12.91,Low Fat,0.031073804,Seafood,157.5604,Medium,Tier 3,Supermarket Type3,8.649198940838788,FD,28
4339,8.85,Regular,0.113302223,Soft Drinks,125.1388,Small,Tier 2,Supermarket Type1,7.017102118682116,DR,6
4340,19.85,Low Fat,0.025968706,Household,49.5376,Small,Tier 1,Supermarket Type1,6.915415464701195,NC,16
4341,19.1,Low Fat,0.045400017,Dairy,38.8138,Small,Tier 2,Supermarket Type1,6.538768569625618,DR,11
4342,17.0,Low Fat,0.126958147,Household,125.8362,Small,Tier 2,Supermarket Type1,7.831110597794366,NC,6
4343,11.15,Regular,0.105307659,Baking Goods,102.0648,Small,Tier 1,Supermarket Type1,6.946637473305922,FD,16
4344,12.35,Regular,0.038500421,Fruits and Vegetables,110.757,Small,Tier 1,Supermarket Type1,7.0979019727098045,FD,16
4345,20.85,Low Fat,0.02137305,Fruits and Vegetables,103.3306,Small,Tier 2,Supermarket Type1,6.260829251220217,FD,11
4346,12.91,Low Fat,0.053930934,Fruits and Vegetables,255.7988,Medium,Tier 3,Supermarket Type3,9.132698433482053,FD,28
4347,7.035,Low Fat,0.053930934,Frozen Foods,263.291,Medium,Tier 3,Grocery Store,6.267166392360323,FD,15
4348,4.785,Low Fat,0.09297084,Breads,122.0098,Medium,Tier 3,Supermarket Type2,7.625432424759746,FD,4
4349,12.91,Low Fat,0.088839949,Snack Foods,254.2672,Medium,Tier 3,Supermarket Type3,9.305167671576262,FD,28
4350,17.25,Regular,0.209600084,Breakfast,40.348,Medium,Tier 3,Grocery Store,3.712302969057524,FD,15
4351,9.3,Regular,0.033505804,Meat,153.4314,Small,Tier 2,Supermarket Type1,7.817264025092761,FD,11
4352,17.25,Low Fat,0.072986772,Canned,78.8986,Small,Tier 2,Supermarket Type1,7.40054152720949,FD,11
4353,17.85,Low Fat,0.024961677,Soft Drinks,153.1998,Small,Tier 2,Supermarket Type1,8.126989709967232,DR,6
4354,12.91,Low Fat,0.092433518,Health and Hygiene,101.6674,Medium,Tier 3,Supermarket Type3,7.263430243107671,NC,28
4355,9.8,Low Fat,0.026081567,Snack Foods,217.585,Small,Tier 2,Supermarket Type1,8.37302254497132,FD,9
4356,18.85,Low Fat,0.09079168,Hard Drinks,127.1336,High,Tier 3,Supermarket Type1,8.183213270394665,DR,26
4357,9.695,Low Fat,0.113917889,Health and Hygiene,158.2604,Small,Tier 2,Supermarket Type1,7.899089214116465,NC,9
4358,10.0,Low Fat,0.045928229,Frozen Foods,138.118,Medium,Tier 1,Supermarket Type1,7.579909644253083,FD,14
4359,16.6,Low Fat,0.135620265,Hard Drinks,172.9422,High,Tier 3,Supermarket Type1,7.983616514013864,DR,26
4360,18.25,Low Fat,0.077709902,Snack Foods,259.6962,Small,Tier 2,Supermarket Type1,8.601519670624748,FD,9
4361,5.82,Low Fat,0.134975628,Household,170.579,Medium,Tier 3,Grocery Store,6.235071291810269,NC,15
4362,9.31,Low Fat,0.037955094,Frozen Foods,62.151,Small,Tier 1,Supermarket Type1,7.0923816775863635,FD,16
4363,18.25,Low Fat,0.076125668,Snack Foods,214.0218,Small,Tier 2,Supermarket Type1,7.849971658068883,FD,11
4364,19.7,Low Fat,0.067039526,Snack Foods,178.337,Medium,Tier 1,Supermarket Type1,7.253113631158179,FD,14
4365,6.865,Low Fat,0.014021626,Soft Drinks,127.1652,Small,Tier 2,Supermarket Type1,7.164451201015453,DR,11
4366,11.35,Regular,0.023358738,Dairy,184.4608,Medium,Tier 1,Supermarket Type1,8.304924691783922,FD,14
4367,17.7,Low Fat,0.029933275,Snack Foods,169.0816,Small,Tier 2,Supermarket Type1,8.556842581905029,FD,9
4368,12.91,Low Fat,0.111777297,Household,124.6046,Medium,Tier 3,Supermarket Type3,7.960186028059208,NC,28
4369,20.85,Low Fat,0.032448523,Baking Goods,177.866,Small,Tier 1,Supermarket Type1,6.984342176061031,FD,16
4370,17.25,Regular,0.047266211,Snack Foods,97.0068,Small,Tier 1,Supermarket Type1,7.521820939779406,FD,16
4371,15.35,Low Fat,0.01404119,Frozen Foods,38.419,Medium,Tier 1,Supermarket Type1,6.1676150185290926,FD,14
4372,13.65,Low Fat,0.04917754,Fruits and Vegetables,151.805,High,Tier 3,Supermarket Type1,7.900076989989181,FD,26
4373,15.2,Low Fat,0.020280476,Health and Hygiene,49.1034,Medium,Tier 3,Grocery Store,5.275118338005491,NC,15
4374,6.38,Low Fat,0.031962866,Dairy,178.0344,Small,Tier 2,Supermarket Type1,6.284699672780699,FD,11
4375,12.91,Low Fat,0.054376275,Health and Hygiene,56.293,Medium,Tier 3,Supermarket Type3,7.8429403826760575,NC,28
4376,6.905,Regular,0.063850971,Dairy,97.2726,Medium,Tier 3,Grocery Store,5.281909490557729,FD,15
4377,12.89,Regular,0.060154968,Frozen Foods,110.1544,Medium,Tier 1,Grocery Store,4.726098492312944,FD,28
4378,12.91,Regular,0.134441765,Starchy Foods,183.9924,Medium,Tier 3,Supermarket Type3,8.77635757248244,FD,28
4379,15.7,Low Fat,0.03067808,Hard Drinks,44.777,High,Tier 3,Supermarket Type1,6.408327782390734,DR,26
4380,15.2,Regular,0.103758647,Fruits and Vegetables,177.0054,Small,Tier 2,Supermarket Type1,7.998937298106865,FD,9
4381,12.91,Regular,0.136701678,Meat,182.1608,Medium,Tier 3,Supermarket Type3,8.6795408582494,FD,28
4382,12.89,Low Fat,0.308145448,Fruits and Vegetables,222.0772,Medium,Tier 1,Grocery Store,6.791792984769603,FD,28
4383,12.91,Regular,0.074806196,Dairy,112.9176,Medium,Tier 3,Supermarket Type3,8.142216938353288,FD,28
4384,8.355,Low Fat,0.013926425,Baking Goods,93.0462,Small,Tier 2,Supermarket Type1,7.013514675076584,FD,9
4385,12.15,Low Fat,0.006754117,Others,122.173,High,Tier 3,Supermarket Type1,7.858498837218824,NC,26
4386,13.35,Low Fat,0.053930934,Snack Foods,238.7564,Medium,Tier 3,Supermarket Type2,7.553732861545671,FD,4
4387,17.0,Low Fat,0.052209303,Health and Hygiene,122.373,Small,Tier 1,Supermarket Type1,7.858498837218824,NC,16
4388,17.35,Regular,0.041538713,Frozen Foods,93.1804,Medium,Tier 1,Supermarket Type1,7.229263250247993,FD,14
4389,12.89,Low Fat,0.13064231,Snack Foods,88.383,Medium,Tier 1,Grocery Store,4.509572964991385,FD,28
4390,9.1,Low Fat,0.055382616,Household,115.0518,High,Tier 3,Supermarket Type1,6.528119892807956,NC,26
4391,6.13,Low Fat,0.053930934,Fruits and Vegetables,54.1298,Small,Tier 1,Supermarket Type1,7.207300455729425,FD,16
4392,12.89,Low Fat,0.041970938,Fruits and Vegetables,55.4272,Medium,Tier 1,Grocery Store,4.726098492312944,FD,28
4393,19.2,Regular,0.005583951,Starchy Foods,226.9062,High,Tier 3,Supermarket Type1,8.415187929482816,FD,26
4394,8.895,Low Fat,0.075757177,Hard Drinks,233.8616,Medium,Tier 3,Supermarket Type2,6.844225741982162,DR,4
4395,19.75,Low Fat,0.012467648,Fruits and Vegetables,188.1872,Medium,Tier 1,Supermarket Type1,7.807564371769189,FD,14
4396,10.895,Low Fat,0.137368051,Dairy,264.3568,Medium,Tier 3,Supermarket Type2,8.465230704748418,FD,4
4397,12.91,Low Fat,0.092933158,Fruits and Vegetables,91.0146,Medium,Tier 3,Supermarket Type3,8.151089594241189,FD,28
4398,10.3,Low Fat,0.117593973,Health and Hygiene,154.463,Small,Tier 2,Supermarket Type1,7.825807658243948,NC,6
4399,19.1,Regular,0.026018497,Fruits and Vegetables,148.2418,Small,Tier 2,Supermarket Type1,8.036242759964622,FD,6
4400,4.555,Regular,0.034410585,Frozen Foods,111.3544,Medium,Tier 1,Supermarket Type1,7.202849414103315,FD,14
4401,12.91,Low Fat,0.02426524,Health and Hygiene,114.0492,Medium,Tier 3,Supermarket Type3,8.278903717506871,NC,28
4402,16.2,Low Fat,0.176175402,Health and Hygiene,184.0608,Small,Tier 2,Supermarket Type1,7.612024776618347,NC,6
4403,8.975,Regular,0.088257771,Canned,84.1224,Medium,Tier 3,Grocery Store,5.144261348906839,FD,15
4404,21.1,Regular,0.020750867,Breakfast,128.7994,Medium,Tier 1,Supermarket Type1,7.56449311079788,FD,14
4405,17.75,Low Fat,0.111527348,Others,110.2912,Small,Tier 2,Supermarket Type1,6.7736861417989225,NC,11
4406,12.8,Regular,0.114318263,Breads,142.2838,Medium,Tier 3,Supermarket Type2,6.046074410595019,FD,4
4407,6.905,Regular,0.038363204,Dairy,98.1726,Small,Tier 2,Supermarket Type1,6.377127547919831,FD,6
4408,10.195,Regular,0.245483691,Frozen Foods,141.8838,Medium,Tier 3,Grocery Store,5.641792170720315,FD,15
4409,5.785,Regular,0.053930934,Fruits and Vegetables,87.3856,Medium,Tier 1,Supermarket Type1,6.779758257718726,FD,14
4410,12.91,Low Fat,0.018942606,Snack Foods,236.0248,Medium,Tier 3,Supermarket Type3,8.800519953256899,FD,28
4411,7.96,Low Fat,0.028339599,Canned,162.4894,High,Tier 3,Supermarket Type1,7.484752502187145,FD,26
4412,8.3,Regular,0.030151351,Baking Goods,98.7384,Small,Tier 1,Supermarket Type1,6.201911840960954,FD,16
4413,5.46,Regular,0.107274301,Fruits and Vegetables,145.5786,Small,Tier 2,Supermarket Type1,8.269224582491201,FD,11
4414,13.35,Low Fat,0.102670882,Dairy,228.6352,Medium,Tier 1,Supermarket Type1,8.142216938353288,FD,14
4415,5.46,Regular,0.032177405,Canned,185.424,Small,Tier 1,Supermarket Type1,8.560419716733849,FD,16
4416,12.91,Regular,0.039734882,Soft Drinks,165.7868,Medium,Tier 3,Supermarket Type3,8.499966459650716,DR,28
4417,20.75,Regular,0.083536989,Frozen Foods,180.3318,High,Tier 3,Supermarket Type1,8.3310880217782,FD,26
4418,6.59,Low Fat,0.026225693,Household,119.0098,Medium,Tier 1,Supermarket Type1,7.836648583780151,NC,14
4419,7.55,Low Fat,0.0273235,Canned,151.934,Small,Tier 2,Supermarket Type1,7.516764042556923,FD,6
4420,20.85,Low Fat,0.03747983,Frozen Foods,192.7478,Small,Tier 2,Supermarket Type1,7.664921689621388,FD,11
4421,18.85,Low Fat,0.168531813,Household,192.5136,Small,Tier 2,Supermarket Type1,7.97838090228698,NC,6
4422,15.2,Low Fat,0.021293909,Canned,218.4824,Medium,Tier 3,Supermarket Type2,7.332811750241718,FD,4
4423,10.1,Low Fat,0.030269774,Health and Hygiene,152.4656,Small,Tier 2,Supermarket Type1,7.984751072289578,NC,11
4424,10.0,Low Fat,0.025822315,Canned,262.7226,Small,Tier 2,Supermarket Type1,8.062392198260087,FD,9
4425,8.985,Low Fat,0.183688161,Fruits and Vegetables,100.27,Medium,Tier 1,Supermarket Type1,6.907455233973135,FD,14
4426,11.5,Regular,0.125579201,Frozen Foods,99.7358,Small,Tier 2,Supermarket Type1,7.009312993147235,FD,9
4427,12.91,Low Fat,0.077079177,Health and Hygiene,61.5536,Medium,Tier 3,Supermarket Type3,6.824160603867839,NC,28
4428,19.85,Low Fat,0.026074491,Household,48.6376,Medium,Tier 3,Supermarket Type2,6.356543676738191,NC,4
4429,21.1,Low Fat,0.010593469,Household,234.2958,High,Tier 3,Supermarket Type1,8.226876397799574,NC,26
4430,4.555,Regular,0.034357169,Frozen Foods,112.6544,Small,Tier 1,Supermarket Type1,7.895624294616101,FD,16
4431,20.85,Low Fat,0.037396901,Frozen Foods,193.8478,Small,Tier 2,Supermarket Type1,7.905983242784903,FD,9
4432,7.905,Low Fat,0.064011067,Hard Drinks,230.2694,High,Tier 3,Supermarket Type1,8.426915686432787,DR,26
4433,6.78,Regular,0.085981978,Fruits and Vegetables,228.4694,Small,Tier 2,Supermarket Type1,8.609200759962413,FD,11
4434,12.91,Low Fat,0.040318693,Fruits and Vegetables,186.224,Medium,Tier 3,Supermarket Type3,8.524059166570577,FD,28
4435,15.0,Regular,0.161762835,Canned,185.9266,Small,Tier 2,Supermarket Type1,7.856696107789043,FD,11
4436,17.6,Low Fat,0.104878967,Snack Foods,164.8868,Small,Tier 1,Supermarket Type1,7.807022733586027,FD,16
4437,13.8,Regular,0.107469819,Fruits and Vegetables,77.8012,Medium,Tier 3,Grocery Store,5.43242684205045,FD,15
4438,5.11,Low Fat,0.034868095,Household,163.821,Small,Tier 2,Supermarket Type1,7.65991307366622,NC,9
4439,8.71,Regular,0.046079575,Dairy,43.5744,Small,Tier 2,Supermarket Type1,6.012417492926205,FD,11
4440,7.235,Low Fat,0.058083831,Snack Foods,113.6834,High,Tier 3,Supermarket Type1,5.4440043299631,FD,26
4441,12.3,Regular,0.064618976,Starchy Foods,89.8804,Small,Tier 1,Supermarket Type1,7.160322167052177,FD,16
4442,6.96,Low Fat,0.077178965,Soft Drinks,93.1146,Small,Tier 2,Supermarket Type1,7.691725496251559,DR,9
4443,18.0,Regular,0.142910689,Fruits and Vegetables,89.6514,Medium,Tier 1,Supermarket Type1,7.528643223575864,FD,14
4444,6.28,Low Fat,0.027682047,Soft Drinks,85.5198,High,Tier 3,Supermarket Type1,7.464736742988301,DR,26
4445,10.5,Regular,0.142511272,Breads,158.7578,Small,Tier 2,Supermarket Type1,7.717533365084717,FD,9
4446,14.15,Low Fat,0.09557165,Soft Drinks,171.0106,Small,Tier 2,Supermarket Type1,8.320607438979748,DR,11
4447,9.8,Low Fat,0.02316823,Soft Drinks,47.506,Medium,Tier 3,Grocery Store,5.233373429907372,DR,15
4448,15.85,Regular,0.061045133,Meat,44.7744,High,Tier 3,Supermarket Type1,5.204542807075047,FD,26
4449,10.3,Regular,0.011148865,Snack Foods,84.854,Small,Tier 2,Supermarket Type1,6.659275970804608,FD,11
4450,17.6,Low Fat,0.058091269,Meat,156.2314,Small,Tier 1,Supermarket Type1,7.989050692311184,FD,16
4451,12.91,Regular,0.019672774,Canned,86.4198,Medium,Tier 3,Supermarket Type3,7.559994836355798,FD,28
4452,10.3,Low Fat,0.078678276,Baking Goods,177.037,High,Tier 3,Supermarket Type1,8.217756166093373,FD,26
4453,9.195,Regular,0.117667492,Snack Foods,159.5578,Medium,Tier 1,Supermarket Type1,7.158251239075985,FD,14
4454,12.8,Low Fat,0.069902438,Starchy Foods,261.3252,Medium,Tier 3,Supermarket Type2,8.13482750549311,FD,4
4455,10.0,Regular,0.037757166,Snack Foods,126.7994,Small,Tier 2,Supermarket Type1,7.1592872391568205,FD,9
4456,17.25,Low Fat,0.107021498,Frozen Foods,40.5822,Small,Tier 2,Supermarket Type1,6.667775795377105,FD,9
4457,12.91,Regular,0.032892112,Breakfast,49.3008,Medium,Tier 3,Supermarket Type3,7.32582330233929,FD,28
4458,20.2,Low Fat,0.100477461,Household,187.7898,Small,Tier 2,Supermarket Type1,7.716940685013205,NC,6
4459,7.5,Low Fat,0.036228067,Health and Hygiene,175.2028,Small,Tier 2,Supermarket Type1,8.395832011831272,NC,9
4460,7.895,Regular,0.094488485,Breakfast,100.7332,High,Tier 3,Supermarket Type1,7.115905713142174,FD,26
4461,15.75,Low Fat,0.055154296,Baking Goods,195.5452,Medium,Tier 3,Supermarket Type2,7.069424367467313,FD,4
4462,12.89,Low Fat,0.106907604,Breakfast,162.8526,Medium,Tier 1,Grocery Store,6.203259546513396,FD,28
4463,13.65,Regular,0.073060301,Frozen Foods,196.2426,Small,Tier 2,Supermarket Type1,7.852304472876194,FD,11
4464,20.1,Low Fat,0.077439606,Health and Hygiene,60.6536,Small,Tier 2,Supermarket Type1,6.888631173438,NC,9
4465,13.65,Regular,0.080968973,Frozen Foods,259.7936,Medium,Tier 3,Supermarket Type2,7.867464056717364,FD,4
4466,12.3,Regular,0.106492562,Fruits and Vegetables,176.3396,Medium,Tier 1,Supermarket Type1,7.241736415388059,FD,14
4467,12.91,Regular,0.139330557,Canned,109.5228,Medium,Tier 3,Supermarket Type3,8.139500864378446,FD,28
4468,21.35,Low Fat,0.068822477,Canned,258.3278,Small,Tier 1,Supermarket Type1,8.857920732800794,FD,16
4469,7.72,Regular,0.074669288,Breads,76.3986,High,Tier 3,Supermarket Type1,7.246492662505686,FD,26
4470,12.1,Low Fat,0.025834128,Household,165.1526,Medium,Tier 3,Grocery Store,5.108684748961584,NC,15
4471,14.85,Regular,0.035227697,Fruits and Vegetables,159.5578,High,Tier 3,Supermarket Type1,7.6434596197912,FD,26
4472,12.89,Low Fat,0.050901814,Household,120.5414,Medium,Tier 1,Grocery Store,5.904064549160464,NC,28
4473,16.0,Low Fat,0.072965144,Household,231.3668,Medium,Tier 3,Supermarket Type2,8.435622116384103,NC,4
4474,8.395,Low Fat,0.039492207,Snack Foods,97.3042,Small,Tier 1,Supermarket Type1,6.995991588768501,FD,16
4475,7.365,Low Fat,0.042552205,Fruits and Vegetables,225.172,Small,Tier 2,Supermarket Type1,8.130524322012151,FD,9
4476,20.5,Low Fat,0.020587886,Fruits and Vegetables,89.583,High,Tier 3,Supermarket Type1,7.494797222203446,FD,26
4477,18.25,Low Fat,0.130095044,Snack Foods,257.2962,Medium,Tier 3,Grocery Store,6.251889239513392,FD,15
4478,12.91,Low Fat,0.040747616,Snack Foods,140.2496,Medium,Tier 3,Supermarket Type3,8.31736042035292,FD,28
4479,7.475,Low Fat,0.013146636,Household,214.5192,Small,Tier 2,Supermarket Type1,7.939283444771657,NC,11
4480,12.15,Low Fat,0.02176755,Breads,164.6184,Small,Tier 2,Supermarket Type1,8.242420289253829,FD,11
4481,7.97,Low Fat,0.053930934,Soft Drinks,172.0422,Medium,Tier 3,Supermarket Type2,8.64674538250905,DR,4
4482,15.25,Low Fat,0.08995645,Frozen Foods,217.1192,Medium,Tier 1,Supermarket Type1,8.08233675904131,FD,14
4483,16.35,Regular,0.062665642,Fruits and Vegetables,225.6062,Medium,Tier 3,Supermarket Type2,7.36577703644213,FD,4
4484,11.1,Low Fat,0.176182345,Baking Goods,158.1604,Small,Tier 2,Supermarket Type1,7.5509371251305115,FD,9
4485,11.8,Low Fat,0.022843501,Health and Hygiene,177.8686,Small,Tier 1,Supermarket Type1,8.438795576501942,NC,16
4486,14.3,Regular,0.034411238,Baking Goods,98.6726,Small,Tier 1,Supermarket Type1,6.664384530254609,FD,16
4487,13.65,Regular,0.053930934,Meat,36.6532,Small,Tier 2,Supermarket Type1,6.628064127243477,FD,6
4488,16.75,Low Fat,0.128861359,Breads,86.2856,Small,Tier 2,Supermarket Type1,7.249335590006369,FD,9
4489,16.25,Low Fat,0.078290271,Canned,93.1804,Medium,Tier 1,Supermarket Type1,7.0862739472864895,FD,14
